,uni_users,user_rating,user_count
598,A16JX9D1DGPFCP,5.0,2.0
599,A16LI807TOFHM2,4.0,1.0
600,A16MILIILH2L0J,5.0,1.0
601,A16MJQLJDFO4M6,1.0,1.0
602,A16MNGKBV478ZS,4.0,1.0
603,A16MONXZUU4K5,5.0,1.0
604,A16N1PNOVFUMCH,4.0,1.0
605,A16NB8BIQTW2F7,5.0,1.0
606,A16NQFXLM5DI8S,3.0,1.0
607,A16OXD947OLSE6,5.0,1.0
608,A16P5N8MNTXXU3,5.0,2.0
609,A16PNBDABJIWOG,5.0,1.0
610,A16Q50SFQBPFS6,5.0,1.0
611,A16QGD8FFWM502,5.0,1.0
612,A16QJ649N8PRV,5.0,2.0
613,A16QODENBJVUI1,3.66666666667,3.0
614,A16RDHZ7ZQPZN9,4.0,1.0
615,A16REXPQXW1RI4,5.0,1.0
616,A16SC481FQ9GA4,5.0,2.0
617,A16SMR9TKDH8F,1.0,1.0
618,A16SRWOMWSQ0E,5.0,1.0
619,A16U96S4TYM7LN,5.0,1.0
620,A16UW55IAXI9LW,5.0,1.0
621,A16V9XOFCL1TJ5,5.0,2.0
622,A16VHIXBLIN16P,5.0,1.0
623,A16VIPDOCCVNU7,1.0,1.0
624,A16VJG03O6T19Q,3.0,1.0
625,A16VY8FNC9W1R9,2.0,1.0
626,A16XD1WD0N1LTD,5.0,1.0
627,A16XRPF40679KG,4.33333333333,3.0
628,A16YBP1HDV45BN,5.0,1.0
629,A16YN619NPLIC6,5.0,1.0
630,A16Z9Y0STLPTSO,4.0,1.0
631,A16ZCMPA3P0NSQ,5.0,1.0
632,A16ZG6RRWZLR0W,5.0,2.0
633,A170RFBVXU0K3J,3.5,2.0
634,A171MD7O9ZD8VU,4.0,1.0
635,A171N36NZ5EH2C,2.0,1.0
636,A1722HTME03Q9S,4.0,1.0
637,A173DAXS2HEKNM,5.0,1.0
638,A173ZD76DNOXHV,1.0,1.0
639,A1747KXWY6C35O,4.0,1.0
640,A174U18DOV9Q8Q,5.0,2.0
641,A1753SHMZZTYX8,5.0,1.0
642,A175H0C2VE11KQ,5.0,1.0
643,A175M7W1ZDY0XN,5.0,1.0
644,A175WJUM4B1DYS,5.0,1.0
645,A175XK3LPHGCIM,5.0,1.0
646,A17722NA7CNN77,5.0,1.0
647,A177AQSMLYKQ6G,5.0,1.0
648,A177FPPVGOBIOV,4.0,1.0
649,A178DJM3KL1SJK,5.0,1.0
650,A1798CN9167VRZ,5.0,1.0
651,A179AT5435MZ54,5.0,1.0
652,A179EPBPN8ZDHT,1.0,1.0
653,A17AJRPIXYCUEA,5.0,1.0
654,A17APTKT2CZ9ZB,5.0,1.0
655,A17AYY585BIAAJ,5.0,1.0
656,A17BUW5ZP7J7HA,5.0,1.0
657,A17BYE94NJFW51,4.0,1.0
658,A17C9HF9LB6ELC,2.0,1.0
659,A17D8T8U8W7VTS,5.0,1.0
660,A17DBJLYQZ7G0I,5.0,1.0
661,A17E127DBACVG6,4.0,1.0
662,A17E296KS9LGOU,4.0,1.0
663,A17E64K25MZNKH,5.0,1.0
664,A17FK2OMX8N9DN,5.0,1.0
665,A17FWH3IKDT0JB,5.0,1.0
666,A17FWI6J5SNN25,5.0,1.0
667,A17GBV1KZBQ3SB,5.0,1.0
668,A17GDKC2PEX5HT,5.0,1.0
669,A17GJT5WRUI8U3,5.0,1.0
670,A17HDRREI3YCMK,4.0,1.0
671,A17HNCLULLK3QB,5.0,1.0
672,A17HV0KFCH3K94,5.0,1.0
673,A17IAIEMYXRVD7,5.0,1.0
674,A17IGN12HXSJSH,5.0,2.0
675,A17INNBJQPKAD5,3.0,1.0
676,A17ITPU4B0LGP0,5.0,1.0
677,A17JVVAKWEB0M,5.0,1.0
678,A17KVY5ZWRWQ3R,4.0,1.0
679,A17L10630VSW76,4.0,1.0
680,A17L64L5P7G4FF,5.0,1.0
681,A17LECKBNB0E0A,5.0,1.0
682,A17LEYMZI8OYOQ,5.0,1.0
683,A17NBATBHU8GP9,4.0,1.0
684,A17NI7YLRD20PC,5.0,1.0
685,A17NVM7IAPF2NS,5.0,1.0
686,A17O0Z5SD3VYLT,5.0,1.0
687,A17O0ZFT78APXE,5.0,1.0
688,A17OKXV5XKY5UA,5.0,2.0
689,A17OQ9JACQMM0Q,5.0,1.0
690,A17OSOO1PIUG7U,4.0,1.0
691,A17PD6QF4KAP4D,5.0,1.0
692,A17PWUW1UK6SOY,5.0,1.0
693,A17QHDT27QAQNT,5.0,1.0
694,A17QOUN1YLARL7,5.0,1.0
695,A17RPV759NKABI,5.0,1.0
696,A17RR3L98AVHFV,5.0,1.0
697,A17S75Z5MR29B6,5.0,1.0
698,A17SYLIGB7L9RU,5.0,1.0
699,A17TA0NYMOKKEB,5.0,1.0
700,A17VEX5S0I8MA8,5.0,1.0
701,A17VKA0ES6AOHL,5.0,1.0
702,A17VPJW0QMS9Q8,5.0,1.0
703,A17VW66OGW0ZKA,5.0,1.0
704,A17VZDJ5TOIU5,5.0,1.0
705,A17VZJRF3FJ7H4,5.0,1.0
706,A17W9YOL82LE28,4.0,1.0
707,A17WMPSC7NU47M,5.0,1.0
708,A17WS76O0T3SPQ,5.0,1.0
709,A17XJNBQ8T8VQ4,1.0,1.0
710,A17YDUBM6PZ6Q9,4.0,1.0
711,A17Z5CALX3BC8F,4.0,1.0
712,A17ZF2NQW91Z83,5.0,1.0
713,A180O6KUSH0CFH,5.0,1.0
714,A180VWJWPO4N9N,1.0,1.0
715,A180WZFHSV6G5I,5.0,1.0
716,A181PLWF2T4SY5,5.0,1.0
717,A181Y9HA0VMBFM,5.0,1.0
718,A181ZPDIS3HLJM,5.0,1.0
719,A1821XAITW1QYF,5.0,1.0
720,A1825SLL4YKADJ,4.0,1.0
721,A182E7J558F9TQ,5.0,1.0
722,A182N513DJ78TK,4.0,1.0
723,A182OG3CGFIO93,4.0,1.0
724,A182PFAMUPZK0U,5.0,1.0
725,A182VGMKMX2SIE,5.0,1.0
726,A183GKCGS0AL0Q,5.0,1.0
727,A183I9W9ZZ8TK0,5.0,1.0
728,A1846O05BZ0ULB,5.0,1.0
729,A184MOB9A6MYJQ,5.0,1.0
730,A184MUITUN6EDS,4.0,1.0
731,A184RM21XWBJCJ,5.0,2.0
732,A184RXQND6IVIF,5.0,1.0
733,A185QFJRTB5W93,5.0,1.0
734,A186BDT6TCLI6,5.0,1.0
735,A186IT50WNONRO,5.0,1.0
736,A186RV90X7R2UY,5.0,1.0
737,A186XAEM5XB0D9,5.0,1.0
738,A1871NQXNWS4N0,5.0,1.0
739,A18758S1PUYIDT,5.0,4.0
740,A187UZ5NW3MPBP,5.0,1.0
741,A187W464T00GED,5.0,1.0
742,A1881MPJTJ4BRU,5.0,1.0
743,A188KU3SI543V3,5.0,1.0
744,A188VJ8LPWGX77,4.0,1.0
745,A188XFY8LWDQNH,5.0,1.0
746,A18943IH1B2HPQ,5.0,1.0
747,A18957B9KD9NQF,4.0,1.0
748,A189BS9PUWNORW,4.0,2.0
749,A189R4VX3JIZBP,2.0,1.0
750,A18A3H566K45D9,5.0,1.0
751,A18A7S6BVJ9S8Q,1.0,1.0
752,A18AGGGQR6KL3B,5.0,1.0
753,A18BBAGN3R6SKP,5.0,1.0
754,A18BDWW3QZLQ54,1.0,1.0
755,A18BT5S1ISQ1XA,5.0,1.0
756,A18CARBBVU8V2F,5.0,1.0
757,A18CMGIQZ1OAA2,5.0,1.0
758,A18D1E1AQOD5IV,5.0,1.0
759,A18E0EFG69GJK8,4.0,1.0
760,A18F8WL8CASPVN,3.0,1.0
761,A18FH1Y1U96XCM,5.0,1.0
762,A18GJ9MYYO6GCQ,5.0,1.0
763,A18GRWB13Y3VP3,5.0,1.0
764,A18HCHX9MHJ42Q,5.0,2.0
765,A18HX3SR4L4WO4,1.0,1.0
766,A18IK6YI6T3RK2,4.5,2.0
767,A18J392XD2FOFV,1.0,1.0
768,A18JBPL6AML7F9,5.0,2.0
769,A18JLCWRZVNBWB,4.0,1.0
770,A18K2QXL6I317W,5.0,1.0
771,A18L8EIYW2RMSN,4.0,1.0
772,A18LMALYBY616Y,1.0,1.0
773,A18LOJ4C0B5JRM,5.0,1.0
774,A18M03D2P9WOK0,5.0,1.0
775,A18MCFHGJMTFCE,5.0,1.0
776,A18MFVT2E29GUH,5.0,1.0
777,A18N8EMZBL24SN,3.0,1.0
778,A18OTI31YJK8CU,4.0,1.0
779,A18OUE5UD59HHT,5.0,1.0
780,A18PAG2BOPERD7,5.0,1.0
781,A18PHYORUKQM6A,5.0,1.0
782,A18QWMNSUKQ826,4.0,1.0
783,A18R9F9JY89EV8,5.0,1.0
784,A18RCYV0M8Z2GO,3.0,2.0
785,A18RELWVL0GI8E,5.0,1.0
786,A18RHHL4QTZK7B,5.0,1.0
787,A18S0LNXJQ8N5U,5.0,1.0
788,A18S8SR6MZOADG,3.0,1.0
789,A18SD9Z3V9LZWU,5.0,1.0
790,A18SYB7HBJRKUE,4.0,1.0
791,A18T67Z7A2JST6,5.0,1.0
792,A18TBOTZIRA7ZK,2.0,1.0
793,A18TOPOVX5MCPB,4.0,1.0
794,A18U89Z9XP67ZK,2.0,1.0
795,A18UU6E1LXFJ8O,1.0,1.0
796,A18UUT44I5U0A8,4.0,1.0
797,A18WBGV6MIGG69,5.0,1.0
798,A18WPP0CRXA84L,5.0,1.0
799,A18X8V3BRW2QVY,5.0,1.0
800,A18XKEUEXECLRI,5.0,1.0
801,A18XP1P4YJQF0C,5.0,1.0
802,A18YW67OETUT1U,5.0,1.0
803,A18Z4PYBB9L9RY,5.0,1.0
804,A18ZFV1PAVIU77,3.0,2.0
805,A19013B9RM977H,5.0,1.0
806,A1901NTE8LFJF6,4.0,1.0
807,A1905RODQZIO9T,2.0,1.0
808,A190TARWCQ9E0A,4.0,1.0
809,A191E82R1R76C6,4.0,1.0
810,A191ZJJ4ZAWVOV,5.0,1.0
811,A192S6WYA7CPQY,5.0,1.0
812,A1937SEM5JSPUI,5.0,1.0
813,A1939G7K0LLQ8P,3.0,1.0
814,A19507IP9AOLDW,3.0,1.0
815,A1950BDX6EOQL2,2.0,1.0
816,A195IXUG9SZH36,5.0,1.0
817,A195LVXMBCFKJX,5.0,1.0
818,A195O2C6D820LV,5.0,1.0
819,A19680YTAO9QUI,5.0,1.0
820,A19697158TV5NS,2.0,1.0
821,A196BAATCEDDI3,5.0,1.0
822,A196O92S8WG1N3,5.0,1.0
823,A196ODY8TNDD65,5.0,1.0
824,A1981T4AL20AXK,5.0,1.0
825,A1983I4UG0MU9Y,5.0,1.0
826,A198MR5RTEQGOD,5.0,1.0
827,A1999K46MHXI9S,5.0,1.0
828,A199DID4M87GPC,5.0,1.0
829,A19A15RML23LET,4.0,1.0
830,A19AAZH1RV5EB6,5.0,1.0
831,A19AEZT7BPGHB9,5.0,1.0
832,A19AV5LJBRP8JM,5.0,1.0
833,A19AVGNRB1HU9U,5.0,1.0
834,A19B50DY6OESHM,2.0,1.0
835,A19BEETZR98WIM,5.0,1.0
836,A19BRM638HTBOK,5.0,1.0
837,A19BWRT516SX6L,3.0,1.0
838,A19C0NSHP6PNDO,5.0,1.0
839,A19C7WR08Y9QMK,1.0,1.0
840,A19C905G2KQ0O1,5.0,1.0
841,A19CA0J3CKIV0N,5.0,1.0
842,A19CXQPHO9E5ZT,5.0,2.0
843,A19D5QX33M48NU,5.0,1.0
844,A19DHMMF4FDED5,3.0,1.0
845,A19DN3FWH7YS9H,5.0,1.0
846,A19EP4M1KQ5144,3.0,1.0
847,A19FA26VTIDQ5X,5.0,1.0
848,A19FH6IHYXCS6T,5.0,1.0
849,A19FHJ37AW3VFF,5.0,1.0
850,A19FYGYQ874835,5.0,1.0
851,A19G1CTK83Z52U,3.0,1.0
852,A19GNQSGM19OHX,5.0,1.0
853,A19GTQ0YMXO8VW,5.0,2.0
854,A19GZ9YIKNUFCR,5.0,1.0
855,A19H7IAVR8UN9Q,5.0,1.0
856,A19HCQSC5FVOXW,5.0,1.0
857,A19HQ727G829EV,5.0,1.0
858,A19HXVKASUHS4O,1.0,1.0
859,A19I8TF84EIJFT,5.0,1.0
860,A19IG0CHVB3C3O,5.0,1.0
861,A19IYBHN1W6C5R,5.0,1.0
862,A19J1VKE6HHV17,5.0,1.0
863,A19K20S8J5UY8N,2.0,1.0
864,A19KE8G1JAO9F9,5.0,2.0
865,A19LCM9X5SDAXB,5.0,1.0
866,A19LEDTICUPZRE,5.0,1.0
867,A19LPLGZ3YA7MR,1.0,1.0
868,A19MDN7FIPC4SR,4.0,1.0
869,A19MY0V0AUTGHR,5.0,1.0
870,A19MZORAAD9J6T,1.0,1.0
871,A19ORBXE63R3KL,5.0,1.0
872,A19P2VVUPZSTWL,5.0,1.0
873,A19POR5QXE6N8X,5.0,1.0
874,A19QA24152NHN6,1.0,1.0
875,A19QNZ5E5P3PVD,5.0,1.0
876,A19QQ2VG3ASDTY,5.0,1.0
877,A19R9B3XSE0QD,5.0,1.0
878,A19RAHY9MQO1VN,3.5,2.0
879,A19RJTZA5Q6ZAT,5.0,1.0
880,A19T0KU6YTN8SP,5.0,1.0
881,A19T8I5W97G0WA,5.0,1.0
882,A19TBQBAH2QMB9,3.0,1.0
883,A19U6A7S3D2OFE,5.0,1.0
884,A19UAEAXAK9CGK,5.0,1.0
885,A19V2TRL68EOHV,4.0,2.0
886,A19V3VFNMEYSN1,5.0,1.0
887,A19VJ2IQLO50G0,4.0,1.0
888,A19VYB39T0KQ6I,5.0,1.0
889,A19W3WWJ9EVILP,5.0,1.0
890,A19W4WDK30B9TJ,5.0,1.0
891,A19WB4OO3EF0MM,5.0,2.0
892,A19WMMQYMV0GY7,2.0,1.0
893,A19X60U0J70L96,5.0,1.0
894,A19XZDFMSCBZ10,4.0,1.0
895,A19Y6J2ZT1N27W,5.0,1.0
896,A19Z7T9AVWM3IH,5.0,1.0
897,A19ZZFYNX1O4RE,5.0,1.0
898,A1A0A1RXYLJJDN,5.0,1.0
899,A1A0O4ZP39W2TW,4.0,1.0
900,A1A0W3P0PMOEAH,5.0,1.0
901,A1A1WHQMRW7JPM,4.5,2.0
902,A1A1XCMFUVEB2D,5.0,1.0
903,A1A23VF4YF0WQW,5.0,1.0
904,A1A2M0YCZW3F2K,5.0,1.0
905,A1A36OARN9HW4V,2.0,1.0
906,A1A3I1HYOSPSHN,1.0,1.0
907,A1A3UMLN77PI00,5.0,1.0
908,A1A4NH8B337AQG,5.0,1.0
909,A1A5NQNN0Y0J9D,4.0,1.0
910,A1A63J4Y3RIVKP,5.0,1.0
911,A1A68T3OC4BTPQ,1.0,1.0
912,A1A6JUQ4X9N544,5.0,1.0
913,A1A71KHSTHSRFC,5.0,1.0
914,A1A76ZMFBEG3VG,3.0,1.0
915,A1A7KO2X5SF56M,5.0,1.0
916,A1A8MW7WJ9KPCG,5.0,1.0
917,A1A8NGPZCOV2N3,4.0,1.0
918,A1A8XLOJHOK474,5.0,1.0
919,A1A9KZNQEA43LJ,4.0,1.0
920,A1AA4IHY9UDLZG,5.0,1.0
921,A1AA88H0YBPXGN,4.0,1.0
922,A1AB0K8IDMKGSR,3.0,1.0
923,A1AB19UXEVDQKC,5.0,1.0
924,A1AB7RDVSK4NIP,1.0,1.0
925,A1ABMWW9Q9CXOO,5.0,1.0
926,A1ABRCUV8MNKG7,2.0,1.0
927,A1AC1VNWAG32ZR,5.0,1.0
928,A1AC88NQ5DCQ6R,5.0,1.0
929,A1ACLMM6Z86OKC,5.0,1.0
930,A1ADEN7F1S3XDH,5.0,1.0
931,A1ADNF1S0GSIHN,5.0,1.0
932,A1AELHBXGSV2X8,1.0,1.0
933,A1AFN3PIC46PAX,5.0,1.0
934,A1AG51LQRCGYYD,5.0,1.0
935,A1AGNVMYTENOCU,5.0,1.0
936,A1AIRJRJQCNU5L,2.0,1.0
937,A1AISPOIIHTHXX,5.0,2.0
938,A1AJ37KIM201NV,5.0,1.0
939,A1AJC1SCV2MTVG,5.0,1.0
940,A1AJD2OE60J1W7,5.0,1.0
941,A1AKNIEBKS7V2B,4.0,1.0
942,A1AKSTDUUAJPOD,5.0,1.0
943,A1AKVMUHKHNS1,5.0,1.0
944,A1AL7XJ6CBBVSV,4.0,1.0
945,A1ALC8JP5D7C3C,2.0,1.0
946,A1ALVTBS2UO10,5.0,1.0
947,A1AM25DYM89UWK,5.0,1.0
948,A1AM547GO9ZVVR,5.0,1.0
949,A1AM63DOITGH02,5.0,1.0
950,A1ANNUFWH0KJIS,1.0,1.0
951,A1ANUFH6QLIN8J,5.0,1.0
952,A1ANXOAB88QU1P,4.0,1.0
953,A1AO512EZWO57B,4.0,1.0
954,A1AO8P9GKDNJC7,4.0,1.0
955,A1AP0OUIDWW9A8,5.0,1.0
956,A1AP10NW7L7UR4,5.0,1.0
957,A1AP5I33B0DFH7,5.0,1.0
958,A1APJJ7MDZUIJV,5.0,1.0
959,A1APTP5KZ5W2SG,3.0,1.0
960,A1ARFHOBYY81D8,5.0,1.0
961,A1ARWLB1B564EB,5.0,1.0
962,A1ASAGIV4M6O12,4.0,1.0
963,A1ASD5Z15B0E0X,4.0,1.0
964,A1ASGZZ9TVG7K1,4.0,1.0
965,A1ATDMPD59VSH4,5.0,1.0
966,A1ATE8CSTBD4OT,3.0,1.0
967,A1ATHDILELXROF,5.0,1.0
968,A1ATIIA4Z7YCTB,5.0,1.0
969,A1AU4WG25D1M1I,5.0,2.0
970,A1AVOKBIPDODKY,5.0,1.0
971,A1AX4PPAR8B39O,5.0,1.0
972,A1AXCRYXK0AR77,2.0,1.0
973,A1AXIOFWTC10GH,4.0,1.0
974,A1AXLULXPNCMIO,5.0,1.0
975,A1AXRKZR8M3V94,5.0,1.0
976,A1AY46K1O3HVPA,2.0,1.0
977,A1AZWBY1HI3OSZ,4.0,1.0
978,A1B0EF8UBHNQME,5.0,1.0
979,A1B0IA16P4Y8IB,5.0,1.0
980,A1B0IHL4JZBPH5,5.0,1.0
981,A1B0XBA28SK6UG,5.0,1.0
982,A1B16AUW9V4LV7,4.0,1.0
983,A1B3FKWHRQ6M7E,5.0,1.0
984,A1B4E3WG9Q4822,5.0,1.0
985,A1B4LH6XKWSPV5,5.0,1.0
986,A1B4TK7JCX48WU,2.0,1.0
987,A1B4VT15VZM22B,4.5,2.0
988,A1B5BYR0JUTXGY,5.0,1.0
989,A1B5WPPYQZQBRX,5.0,1.0
990,A1B69PEYYIKQN2,5.0,1.0
991,A1B6YTXE9UY328,3.0,1.0
992,A1B7DGNXDRKLW2,5.0,1.0
993,A1B8G0J9E2Y59G,5.0,1.0
994,A1B8LUSIA6SWKU,5.0,1.0
995,A1B9B1YZYS3B0S,5.0,1.0
996,A1B9TCL9KH42XD,4.0,1.0
997,A1B9ZCKNUBZIJO,4.0,1.0
998,A1B9ZSAQY5GA62,1.0,1.0
999,A1BABG4STDHQRA,5.0,1.0
1000,A1BAR116MGAO09,5.0,1.0
1001,A1BBVDREP0XC9A,5.0,1.0
1002,A1BC41YPZUYYVT,5.0,1.0
1003,A1BCILHC4HI0GG,5.0,1.0
1004,A1BDA52OZVIN1J,5.0,1.0
1005,A1BDC8NCKO7FY8,5.0,1.0
1006,A1BDT9PJBR0CRY,5.0,1.0
1007,A1BERF5QG6G1LZ,4.0,1.0
1008,A1BF08N7T9PI2P,5.0,1.0
1009,A1BG80HLPL95VL,3.0,1.0
1010,A1BHGS2XRAM4G1,4.0,1.0
1011,A1BHTLU0A4OE6A,4.0,1.0
1012,A1BHTMRIJEPL4E,5.0,1.0
1013,A1BIK0DAIOS60R,5.0,1.0
1014,A1BILFYXC7YXZ8,5.0,1.0
1015,A1BJ5J82BOFIR7,3.0,1.0
1016,A1BJYYY4ZL3MMT,5.0,1.0
1017,A1BKYD0L9XY2WB,5.0,1.0
1018,A1BLL02EYRV9E0,5.0,1.0
1019,A1BLLTZLKK2ECX,5.0,1.0
1020,A1BLOE8675070E,3.0,1.0
1021,A1BLPBS90I0GRK,5.0,2.0
1022,A1BMEZI0DH9Q1L,5.0,1.0
1023,A1BMNQMVPU78AW,5.0,1.0
1024,A1BNKOU42L5M8,5.0,1.0
1025,A1BNXCCIYBIO1R,4.0,1.0
1026,A1BOHPEM99ZHJW,4.0,1.0
1027,A1BOJFQY58A4OV,5.0,1.0
1028,A1BP8KD6IBU7R5,5.0,2.0
1029,A1BQKKMVENBDF6,2.0,1.0
1030,A1BRB4V9JGO7AG,5.0,1.0
1031,A1BRKT07HDKRL5,5.0,1.0
1032,A1BTAE6FDSUSW7,5.0,1.0
1033,A1BTM05NH8PT9Y,4.0,1.0
1034,A1BTR3QDI1Y8E9,5.0,1.0
1035,A1BU237PT26N5J,5.0,1.0
1036,A1BVF39UXVSZIR,5.0,1.0
1037,A1BVU7F2T8EUKS,4.0,1.0
1038,A1BW1F8MJB3K4W,5.0,1.0
1039,A1BWC3Z7Y597OQ,5.0,1.0
1040,A1BWGOAY5AVSTW,5.0,1.0
1041,A1BWNF5GHHI9SI,1.0,1.0
1042,A1BWXZ7I6GIZ18,5.0,1.0
1043,A1BX06Z8YC3RLS,5.0,1.0
1044,A1BXKWE7KHY2I8,5.0,1.0
1045,A1BXLL4GJIDDAM,5.0,1.0
1046,A1BXOK53XY9GL7,2.0,1.0
1047,A1BY0AQL38IG3H,5.0,1.0
1048,A1BYNH19AJ1LNP,5.0,1.0
1049,A1BZFB0ICDBBI2,5.0,1.0
1050,A1BZO0THZKLQE4,4.0,2.0
1051,A1C045H0MLVH12,5.0,1.0
1052,A1C0DO33RB6MIQ,4.0,1.0
1053,A1C1Q5UCSU9CK2,5.0,1.0
1054,A1C25I68HENYJR,5.0,1.0
1055,A1C26W329NYK8E,5.0,1.0
1056,A1C2I5LZIFDHIQ,5.0,1.0
1057,A1C2P5HX5RLPAX,4.0,1.0
1058,A1C2RLQZW37ZRI,5.0,1.0
1059,A1C2XC3FBEZFIW,4.0,1.0
1060,A1C33AF0MACP86,5.0,1.0
1061,A1C3CNW7B99R8C,5.0,1.0
1062,A1C3E3F2P6RGC,3.0,1.0
1063,A1C4CXL3TF6ZZU,5.0,1.0
1064,A1C4L2XX1UIMBW,5.0,1.0
1065,A1C4ZIH52LL86D,5.0,1.0
1066,A1C5BPVU758WPM,5.0,1.0
1067,A1C5QAFP0LEUOV,5.0,1.0
1068,A1C5RRPBGRDF2Z,4.0,1.0
1069,A1C5WEG52QF2G8,5.0,1.0
1070,A1C7L8T534UYJL,5.0,1.0
1071,A1C7LYZFWS1P5R,5.0,1.0
1072,A1C7O7A4NCKUTD,5.0,1.0
1073,A1C7QXN1TI6LPO,5.0,1.0
1074,A1C844EUADQFST,3.0,1.0
1075,A1C932G8HW0Z59,5.0,1.0
1076,A1C99KZFFZ7NPL,5.0,1.0
1077,A1CAGTNRSFHJNJ,5.0,2.0
1078,A1CAO03W1JFZ9J,5.0,1.0
1079,A1CAPKZTMRTM38,5.0,1.0
1080,A1CAR5A40UW2M9,5.0,1.0
1081,A1CBBISCXG9RWH,4.0,1.0
1082,A1CBWQ4DGRPAON,5.0,1.0
1083,A1CC0OHL857SJK,5.0,1.0
1084,A1CC37RXWKDUPG,4.0,1.0
1085,A1CE53B91AY795,5.0,1.0
1086,A1CE9I7IC72SQB,5.0,1.0
1087,A1CEITN3RTNHWQ,4.0,1.0
1088,A1CETKU2HF8G64,5.0,1.0
1089,A1CEULSUXYSJVR,5.0,1.0
1090,A1CFF66OD0V37G,5.0,1.0
1091,A1CFYN8AZY7R0T,5.0,1.0
1092,A1CH9HJQ06718Q,5.0,1.0
1093,A1CI3KCZZLUUF8,5.0,1.0
1094,A1CIIYWAKLUXOQ,5.0,1.0
1095,A1CIZ90FFOZTLM,5.0,1.0
1096,A1CJLE3QFARNU9,4.0,1.0
1097,A1CJTXRW04015N,5.0,1.0
1098,A1CJU1JONMPZ2P,5.0,1.0
1099,A1CJUHO00NCBDV,5.0,1.0
1100,A1CJZAU83O0YHJ,5.0,1.0
1101,A1CK4J7YRAUQ53,5.0,1.0
1102,A1CKH9LGD0ORVZ,5.0,1.0
1103,A1CKXN3KDOFWIC,5.0,1.0
1104,A1CM21PIA40ZXG,5.0,1.0
1105,A1CM3PNWUT5HGR,5.0,1.0
1106,A1CM83OHE53Z5W,5.0,1.0
1107,A1CMC72CFOUYN4,4.0,1.0
1108,A1CMQKBUC9ZA48,5.0,1.0
1109,A1CMQNP49Q8DPU,5.0,1.0
1110,A1CNUNN0KFWXL5,4.0,1.0
1111,A1COWJRBTXJWVY,4.0,1.0
1112,A1CPNAOWYGGLO0,4.0,1.0
1113,A1CQ14PDGN5HPP,4.0,1.0
1114,A1CQ2LE7PG2JY9,5.0,1.0
1115,A1CQT2VGBPLKK9,5.0,1.0
1116,A1CRFYKMT0FL3N,5.0,1.0
1117,A1CRKZSBW99G7M,5.0,1.0
1118,A1CRSJEEU17BPY,5.0,1.0
1119,A1CRVLR0PD5K86,5.0,1.0
1120,A1CS70DT7ZPCJJ,5.0,1.0
1121,A1CT7YQVMRNQ0N,5.0,1.0
1122,A1CU3ANLIPE538,5.0,1.0
1123,A1CUJ2GQV0EZLC,5.0,1.0
1124,A1CULHQJ7JOQXN,5.0,1.0
1125,A1CUQNHXRD17UA,5.0,1.0
1126,A1CUXF13ZW5QFH,2.0,1.0
1127,A1CVDS3W9Q3HPR,5.0,1.0
1128,A1CWMBIWMPDSF4,5.0,1.0
1129,A1CX54R73D9OOF,4.0,1.0
1130,A1CXH9Z4YUO6ME,5.0,1.0
1131,A1CXOHWZQDG6C3,1.0,1.0
1132,A1CXYJJ4W0FPAK,3.0,1.0
1133,A1CYC9URDHLAK8,5.0,1.0
1134,A1CYIF7O0KSF56,5.0,1.0
1135,A1CYRCVK15DCNI,2.0,1.0
1136,A1CZ4Z4O39MGMD,5.0,1.0
1137,A1D0AQ7V3CKGI,4.0,1.0
1138,A1D0CWQXUNOCPD,2.0,1.0
1139,A1D171TVBS9QJB,5.0,1.0
1140,A1D1FKGQBIQEF7,3.0,1.0
1141,A1D1HUKK2BA5HH,5.0,1.0
1142,A1D23ARI1KLH2Z,5.0,1.0
1143,A1D2KQRGFZJAOQ,5.0,1.0
1144,A1D2TKAM3F55VN,1.0,1.0
1145,A1D2TNR6RL6SBX,5.0,1.0
1146,A1D35GVZKBQCBV,5.0,1.0
1147,A1D3EFFEZ37VBW,1.0,1.0
1148,A1D49OTUNY8HJD,5.0,1.0
1149,A1D4GHDOIDK4JL,3.0,1.0
1150,A1D5C8NRF7PS2P,5.0,1.0
1151,A1D5HDKT11NPCP,5.0,1.0
1152,A1D5TYPQHWA2D8,4.0,1.0
1153,A1D696068E7EOU,2.0,1.0
1154,A1D6UNQLQC9I1U,5.0,1.0
1155,A1D702T7C8VDBL,4.0,1.0
1156,A1D71VBP6Y9VRO,3.0,1.0
1157,A1D7DM06ZGYOAP,5.0,1.0
1158,A1D885F90WN6W3,5.0,1.0
1159,A1D8NF2Y2HW01W,5.0,1.0
1160,A1D93ZYX06MM9B,4.0,1.0
1161,A1D99RHPQ5XU0M,4.0,1.0
1162,A1DABEPB3OU6NG,5.0,1.0
1163,A1DAXK6YRPIO27,4.0,1.0
1164,A1DB4U8ISVULVE,3.0,1.0
1165,A1DBXY3M046JIV,4.0,1.0
1166,A1DBYI67W8QR0F,5.0,1.0
1167,A1DCBS9HOSTQAQ,4.0,1.0
1168,A1DCKHQJ5D3Y2S,5.0,1.0
1169,A1DD5YSYMOCAUS,5.0,1.0
1170,A1DDJVJJI4OT58,5.0,1.0
1171,A1DE28TZJ3VQ08,5.0,1.0
1172,A1DE3ITNJB039N,4.0,1.0
1173,A1DED36UKOZ1ON,5.0,1.0
1174,A1DEEQIFUKZZFO,4.0,1.0
1175,A1DEK7MQCMPIFO,4.0,1.0
